OrderDate,OrderID,Customer,Segment,Region,Product,Category,SubCategory,Quantity,UnitPrice,DiscountPct,PaymentMethod,SalesChannel,Sales,COGS,Profit
2023-11-26,SO-12583,Initech,Home Office,Central,Storage 354,Office Supplies,Storage,1,359.94,0.15,Wire,Wholesale,305.95,259.16,46.79
2023-11-27,SO-12592,Oscorp,Home Office,Central,Bookcases 496,Furniture,Bookcases,1,221.1,0.0,PayPal,Online,221.1,181.3,39.8
2023-11-27,SO-12584,Gringotts,Consumer,West,Tables 541,Furniture,Tables,3,575.6,0.1,Cash,Retail,1554.12,1415.97,138.15
2023-11-27,SO-12586,Globex Ltd,Corporate,West,Phones 192,Technology,Phones,1,426.45,0.15,PayPal,Online,362.48,332.63,29.85
2023-11-27,SO-12587,Pied Piper,Home Office,South,Paper 445,Office Supplies,Paper,1,385.07,0.05,Card,Wholesale,365.82,277.25,88.57
2023-11-27,SO-12590,Pied Piper,Consumer,East,Art 231,Office Supplies,Art,1,8.84,0.05,Cash,Online,8.4,6.36,2.04
2023-11-27,SO-12585,Umbrella Co,Home Office,East,Machines 766,Technology,Machines,3,146.84,0.0,PayPal,Wholesale,440.52,343.62,96.9
2023-11-27,SO-12593,Umbrella Co,Corporate,East,Accessories 126,Technology,Accessories,1,81.27,0.0,Wire,Retail,81.27,63.39,17.88
2023-11-27,SO-12588,Aperture Labs,Consumer,Central,Copiers 484,Technology,Copiers,3,390.94,0.2,Wire,Online,938.26,914.79,23.47
2023-11-27,SO-12589,Hooli,Home Office,West,Bookcases 838,Furniture,Bookcases,1,215.16,0.0,Cash,Online,215.16,176.43,38.73
2023-11-28,SO-12601,Wonka LLC,Corporate,Central,Furnishings 963,Furniture,Furnishings,1,256.78,0.0,Wire,Online,256.78,210.56,46.22
2023-11-28,SO-12599,Umbrella Co,Consumer,East,Copiers 515,Technology,Copiers,1,158.58,0.0,Cash,Wholesale,158.58,123.69,34.89
2023-11-28,SO-12597,Initech,Home Office,Central,Binders 450,Office Supplies,Binders,1,162.21,0.1,PayPal,Retail,145.99,116.79,29.2
2023-11-28,SO-12604,Umbrella Co,Home Office,East,Tables 202,Furniture,Tables,1,319.69,0.0,Cash,Retail,319.69,262.15,57.54
2023-11-28,SO-12595,Umbrella Co,Corporate,South,Accessories 713,Technology,Accessories,1,589.95,0.0,Card,Retail,589.95,460.16,129.79
2023-11-28,SO-12603,Globex Ltd,Home Office,East,Phones 916,Technology,Phones,1,569.77,0.0,Card,Online,569.77,444.42,125.35
2023-11-29,SO-12607,Tyrell Corp,Home Office,East,Copiers 821,Technology,Copiers,1,191.12,0.05,Card,Retail,181.56,149.07,32.49
2023-11-29,SO-12606,Acme Corp,Home Office,East,Art 558,Office Supplies,Art,1,212.33,0.0,Card,Online,212.33,152.88,59.45
2023-11-29,SO-12611,Globex Ltd,Consumer,West,Machines 286,Technology,Machines,1,276.67,0.15,PayPal,Wholesale,235.17,215.8,19.37
2023-11-29,SO-12612,Hooli,Corporate,Central,Furnishings 710,Furniture,Furnishings,3,149.3,0.0,PayPal,Retail,447.9,367.29,80.61
2023-11-29,SO-12609,Acme Corp,Home Office,South,Copiers 181,Technology,Copiers,1,584.57,0.0,Card,Retail,584.57,455.96,128.61
2023-11-29,SO-12608,Globex Ltd,Home Office,West,Machines 563,Technology,Machines,1,252.53,0.0,Card,Online,252.53,196.97,55.56
2023-11-29,SO-12610,Wayne Enterprises,Corporate,Central,Tables 920,Furniture,Tables,4,352.51,0.1,Cash,Online,1269.04,1156.24,112.8
2023-11-30,SO-12624,Oscorp,Consumer,Central,Furnishings 201,Furniture,Furnishings,1,100.85,0.05,Wire,Online,95.81,82.7,13.11
2023-11-30,SO-12618,Tyrell Corp,Consumer,East,Phones 557,Technology,Phones,1,316.67,0.05,Cash,Wholesale,300.84,247.0,53.84
2023-11-30,SO-12623,Globex Ltd,Corporate,West,Storage 801,Office Supplies,Storage,1,240.54,0.0,Card,Retail,240.54,173.19,67.35
2023-11-30,SO-12619,Wonka LLC,Corporate,East,Phones 866,Technology,Phones,1,362.44,0.0,PayPal,Wholesale,362.44,282.7,79.74
2023-11-30,SO-12615,Hooli,Corporate,South,Tables 180,Furniture,Tables,1,246.25,0.2,PayPal,Wholesale,197.0,201.93,-4.93
2023-11-30,SO-12621,Umbrella Co,Corporate,East,Phones 361,Technology,Phones,2,161.87,0.0,Card,Wholesale,323.74,252.52,71.22
2023-11-30,SO-12616,Globex Ltd,Consumer,West,Storage 119,Office Supplies,Storage,1,439.31,0.0,Card,Online,439.31,316.3,123.01
2023-11-30,SO-12620,Umbrella Co,Home Office,East,Art 687,Office Supplies,Art,1,180.2,0.05,Card,Retail,171.19,129.74,41.45
2023-12-01,SO-12628,Vehement Capital,Home Office,South,Phones 319,Technology,Phones,2,52.28,0.2,Cash,Online,83.65,81.56,2.09
2023-12-01,SO-12634,Vehement Capital,Home Office,Central,Paper 684,Office Supplies,Paper,1,176.7,0.0,Cash,Wholesale,176.7,127.22,49.48
2023-12-01,SO-12639,Tyrell Corp,Home Office,South,Paper 574,Office Supplies,Paper,4,310.14,0.2,Cash,Wholesale,992.45,893.2,99.25
2023-12-01,SO-12630,Hooli,Home Office,West,Binders 745,Office Supplies,Binders,1,33.59,0.1,PayPal,Online,30.23,24.18,6.05
2023-12-01,SO-12635,Wayne Enterprises,Consumer,South,Paper 163,Office Supplies,Paper,2,114.09,0.0,Card,Retail,228.18,164.28,63.9
2023-12-01,SO-12629,Cyberdyne,Home Office,South,Phones 191,Technology,Phones,1,454.04,0.0,Cash,Online,454.04,354.15,99.89
2023-12-01,SO-12631,Hooli,Consumer,East,Furnishings 250,Furniture,Furnishings,1,420.84,0.0,Card,Online,420.84,345.09,75.75
2023-12-02,SO-12641,Wayne Enterprises,Home Office,West,Copiers 909,Technology,Copiers,1,195.27,0.0,Card,Wholesale,195.27,152.31,42.96
2023-12-02,SO-12642,Oscorp,Corporate,East,Chairs 606,Furniture,Chairs,1,208.16,0.0,Wire,Online,208.16,170.69,37.47
2023-12-03,SO-12648,Wayne Enterprises,Corporate,East,Accessories 464,Technology,Accessories,1,524.56,0.0,Wire,Wholesale,524.56,409.16,115.4
2023-12-03,SO-12650,Cyberdyne,Home Office,South,Paper 728,Office Supplies,Paper,1,113.2,0.1,Card,Retail,101.88,81.5,20.38
2023-12-03,SO-12645,Acme Corp,Home Office,South,Art 955,Office Supplies,Art,1,226.46,0.0,Cash,Retail,226.46,163.05,63.41
2023-12-03,SO-12653,Umbrella Co,Home Office,East,Paper 466,Office Supplies,Paper,1,577.08,0.1,Wire,Online,519.37,415.5,103.87
2023-12-03,SO-12649,Oscorp,Home Office,Central,Paper 100,Office Supplies,Paper,1,555.36,0.05,Wire,Retail,527.59,399.86,127.73
2023-12-03,SO-12654,Gringotts,Consumer,South,Accessories 586,Technology,Accessories,1,195.26,0.0,Cash,Online,195.26,152.3,42.96
2023-12-03,SO-12643,Wonka LLC,Home Office,Central,Paper 441,Office Supplies,Paper,1,532.77,0.0,Cash,Retail,532.77,383.59,149.18
2023-12-03,SO-12647,Cyberdyne,Consumer,Central,Machines 111,Technology,Machines,3,268.67,0.05,Wire,Wholesale,765.71,628.68,137.03
2023-12-03,SO-12644,Globex Ltd,Home Office,South,Storage 286,Office Supplies,Storage,1,370.33,0.0,PayPal,Wholesale,370.33,266.64,103.69
2023-12-03,SO-12652,Tyrell Corp,Corporate,East,Phones 191,Technology,Phones,1,267.96,0.05,PayPal,Online,254.56,209.01,45.55
2023-12-03,SO-12651,Initech,Corporate,Central,Tables 870,Furniture,Tables,2,330.75,0.0,Cash,Wholesale,661.5,542.44,119.06
2023-12-04,SO-12659,Hooli,Corporate,East,Storage 865,Office Supplies,Storage,5,40.34,0.0,Card,Wholesale,201.7,145.2,56.5
2023-12-04,SO-12656,Wayne Enterprises,Consumer,East,Bookcases 868,Furniture,Bookcases,1,371.07,0.1,PayPal,Retail,333.96,304.28,29.68
2023-12-04,SO-12655,Wayne Enterprises,Consumer,West,Copiers 428,Technology,Copiers,1,399.65,0.05,Card,Retail,379.67,311.73,67.94
2023-12-04,SO-12660,Initech,Home Office,Central,Binders 659,Office Supplies,Binders,1,102.59,0.0,Card,Retail,102.59,73.86,28.73
2023-12-04,SO-12657,Initech,Consumer,Central,Binders 539,Office Supplies,Binders,1,274.77,0.1,PayPal,Wholesale,247.29,197.83,49.46
2023-12-05,SO-12669,Oscorp,Consumer,Central,Tables 202,Furniture,Tables,1,511.51,0.0,PayPal,Retail,511.51,419.44,92.07
2023-12-05,SO-12665,Vehement Capital,Corporate,East,Bookcases 421,Furniture,Bookcases,3,545.8,0.0,Card,Online,1637.4,1342.68,294.72
2023-12-05,SO-12663,Cyberdyne,Home Office,South,Paper 815,Office Supplies,Paper,2,379.45,0.0,Cash,Wholesale,758.9,546.4,212.5
2023-12-05,SO-12664,Tyrell Corp,Corporate,South,Storage 680,Office Supplies,Storage,2,450.13,0.0,PayPal,Wholesale,900.26,648.18,252.08
2023-12-05,SO-12667,Umbrella Co,Home Office,South,Copiers 216,Technology,Copiers,1,116.2,0.15,Card,Retail,98.77,90.64,8.13
2023-12-05,SO-12670,Wayne Enterprises,Corporate,East,Chairs 150,Furniture,Chairs,1,421.57,0.0,Card,Wholesale,421.57,345.69,75.88
2023-12-06,SO-12671,Aperture Labs,Consumer,Central,Bookcases 283,Furniture,Bookcases,1,492.18,0.0,Card,Retail,492.18,403.59,88.59
2023-12-06,SO-12672,Vehement Capital,Corporate,South,Art 904,Office Supplies,Art,2,104.45,0.0,Cash,Retail,208.9,150.4,58.5
2023-12-06,SO-12674,Hooli,Corporate,Central,Bookcases 601,Furniture,Bookcases,2,394.65,0.0,Cash,Retail,789.3,647.22,142.08
2023-12-06,SO-12673,Wonka LLC,Consumer,South,Furnishings 368,Furniture,Furnishings,1,223.74,0.0,Wire,Online,223.74,183.47,40.27
2023-12-07,SO-12681,Oscorp,Home Office,South,Storage 418,Office Supplies,Storage,1,36.19,0.0,Cash,Online,36.19,26.06,10.13
2023-12-07,SO-12679,Tyrell Corp,Consumer,Central,Phones 811,Technology,Phones,1,599.2,0.0,Cash,Online,599.2,467.38,131.82
2023-12-07,SO-12677,Pied Piper,Corporate,South,Accessories 888,Technology,Accessories,1,435.75,0.05,Cash,Retail,413.96,339.88,74.08
2023-12-07,SO-12678,Gringotts,Consumer,Central,Machines 747,Technology,Machines,4,135.36,0.0,PayPal,Wholesale,541.44,422.32,119.12
2023-12-07,SO-12684,Pied Piper,Consumer,South,Phones 210,Technology,Phones,2,258.49,0.15,Cash,Wholesale,439.43,403.24,36.19
2023-12-08,SO-12687,Wonka LLC,Home Office,West,Bookcases 973,Furniture,Bookcases,1,366.83,0.0,Wire,Wholesale,366.83,300.8,66.03
2023-12-08,SO-12689,Cyberdyne,Consumer,Central,Storage 450,Office Supplies,Storage,2,53.05,0.0,Wire,Retail,106.1,76.4,29.7
2023-12-08,SO-12690,Wayne Enterprises,Home Office,South,Machines 667,Technology,Machines,2,391.87,0.0,PayPal,Wholesale,783.74,611.32,172.42
2023-12-08,SO-12693,Acme Corp,Corporate,South,Bookcases 392,Furniture,Bookcases,1,200.79,0.0,Cash,Retail,200.79,164.65,36.14
2023-12-08,SO-12686,Hooli,Consumer,East,Art 554,Office Supplies,Art,1,343.46,0.0,Card,Retail,343.46,247.29,96.17
2023-12-08,SO-12688,Pied Piper,Consumer,South,Phones 268,Technology,Phones,1,242.21,0.0,Card,Online,242.21,188.92,53.29
2023-12-08,SO-12692,Aperture Labs,Home Office,West,Bookcases 470,Furniture,Bookcases,4,568.69,0.0,PayPal,Online,2274.76,1865.32,409.44
2023-12-08,SO-12685,Cyberdyne,Corporate,South,Storage 672,Office Supplies,Storage,1,347.78,0.0,Wire,Online,347.78,250.4,97.38
2023-12-09,SO-12698,Vehement Capital,Corporate,South,Binders 770,Office Supplies,Binders,1,143.82,0.0,Card,Online,143.82,103.55,40.27
2023-12-09,SO-12695,Vehement Capital,Corporate,South,Storage 798,Office Supplies,Storage,3,310.77,0.0,Card,Retail,932.31,671.25,261.06
2023-12-09,SO-12700,Oscorp,Corporate,West,Paper 373,Office Supplies,Paper,1,355.73,0.0,Wire,Retail,355.73,256.13,99.6
2023-12-09,SO-12699,Tyrell Corp,Consumer,South,Copiers 436,Technology,Copiers,1,541.3,0.05,Wire,Online,514.23,422.21,92.02
2023-12-09,SO-12697,Initech,Consumer,East,Storage 801,Office Supplies,Storage,2,94.22,0.1,Wire,Online,169.6,135.68,33.92
2023-12-10,SO-12703,Wayne Enterprises,Corporate,West,Bookcases 786,Furniture,Bookcases,1,241.89,0.15,PayPal,Retail,205.61,198.35,7.26
2023-12-10,SO-12705,Globex Ltd,Home Office,South,Paper 561,Office Supplies,Paper,1,152.31,0.0,Card,Online,152.31,109.66,42.65
2023-12-10,SO-12706,Aperture Labs,Consumer,Central,Binders 250,Office Supplies,Binders,1,330.46,0.0,Cash,Wholesale,330.46,237.93,92.53
2023-12-10,SO-12701,Hooli,Corporate,West,Phones 978,Technology,Phones,5,451.31,0.05,Card,Wholesale,2143.72,1760.1,383.62
2023-12-10,SO-12708,Cyberdyne,Home Office,West,Binders 413,Office Supplies,Binders,1,471.31,0.05,PayPal,Retail,447.74,339.34,108.4
2023-12-10,SO-12707,Cyberdyne,Home Office,Central,Storage 923,Office Supplies,Storage,1,195.39,0.1,Cash,Wholesale,175.85,140.68,35.17
2023-12-11,SO-12711,Tyrell Corp,Home Office,South,Tables 374,Furniture,Tables,1,349.46,0.05,Wire,Online,331.99,286.56,45.43
2023-12-12,SO-12719,Acme Corp,Home Office,West,Bookcases 765,Furniture,Bookcases,1,36.26,0.1,Wire,Wholesale,32.63,29.73,2.9
2023-12-12,SO-12716,Vehement Capital,Consumer,East,Machines 572,Technology,Machines,1,184.22,0.0,Cash,Retail,184.22,143.69,40.53
2023-12-12,SO-12715,Initech,Consumer,East,Phones 289,Technology,Phones,4,556.82,0.0,Wire,Online,2227.28,1737.28,490.0
2023-12-12,SO-12717,Globex Ltd,Consumer,East,Storage 832,Office Supplies,Storage,1,229.53,0.05,Cash,Online,218.05,165.26,52.79
2023-12-13,SO-12723,Acme Corp,Corporate,Central,Furnishings 548,Furniture,Furnishings,2,326.27,0.0,Card,Retail,652.54,535.08,117.46
2023-12-13,SO-12724,Acme Corp,Corporate,East,Furnishings 532,Furniture,Furnishings,3,475.64,0.15,PayPal,Online,1212.88,1170.06,42.82
2023-12-13,SO-12728,Pied Piper,Corporate,West,Tables 401,Furniture,Tables,1,411.69,0.05,Wire,Retail,391.11,337.59,53.52
2023-12-13,SO-12729,Cyberdyne,Consumer,South,Furnishings 903,Furniture,Furnishings,1,540.42,0.0,Card,Wholesale,540.42,443.14,97.28
2023-12-13,SO-12727,Oscorp,Home Office,Central,Chairs 635,Furniture,Chairs,2,370.3,0.0,Card,Retail,740.6,607.3,133.3
2023-12-13,SO-12722,Acme Corp,Home Office,West,Machines 955,Technology,Machines,3,304.25,0.0,Cash,Online,912.75,711.93,200.82
2023-12-14,SO-12733,Acme Corp,Consumer,East,Bookcases 565,Furniture,Bookcases,2,342.09,0.1,Wire,Retail,615.76,561.02,54.74
2023-12-15,SO-12744,Aperture Labs,Consumer,South,Art 519,Office Supplies,Art,1,498.24,0.1,PayPal,Online,448.42,358.73,89.69
2023-12-15,SO-12743,Hooli,Home Office,East,Binders 851,Office Supplies,Binders,1,542.08,0.0,Card,Online,542.08,390.3,151.78
2023-12-15,SO-12749,Vehement Capital,Consumer,Central,Chairs 160,Furniture,Chairs,1,44.85,0.0,PayPal,Wholesale,44.85,36.78,8.07
2023-12-15,SO-12747,Acme Corp,Corporate,East,Paper 264,Office Supplies,Paper,1,414.54,0.15,PayPal,Wholesale,352.36,298.47,53.89
2023-12-15,SO-12742,Oscorp,Consumer,West,Paper 229,Office Supplies,Paper,1,92.9,0.0,PayPal,Retail,92.9,66.89,26.01
2023-12-16,SO-12750,Aperture Labs,Consumer,East,Copiers 101,Technology,Copiers,2,130.21,0.0,Wire,Retail,260.42,203.12,57.3
2023-12-16,SO-12751,Vehement Capital,Home Office,East,Copiers 290,Technology,Copiers,1,79.45,0.0,Cash,Online,79.45,61.97,17.48
2023-12-17,SO-12752,Gringotts,Home Office,East,Tables 936,Furniture,Tables,1,355.71,0.0,Cash,Online,355.71,291.68,64.03
2023-12-17,SO-12756,Stark Industries,Home Office,West,Machines 523,Technology,Machines,1,30.04,0.1,Wire,Retail,27.04,23.43,3.61
2023-12-17,SO-12755,Hooli,Home Office,East,Art 675,Office Supplies,Art,1,85.66,0.0,PayPal,Wholesale,85.66,61.68,23.98
2023-12-17,SO-12754,Tyrell Corp,Home Office,Central,Phones 595,Technology,Phones,1,347.44,0.1,PayPal,Wholesale,312.7,271.0,41.7
2023-12-18,SO-12764,Umbrella Co,Home Office,West,Bookcases 654,Furniture,Bookcases,1,166.98,0.0,Wire,Wholesale,166.98,136.92,30.06
2023-12-18,SO-12765,Stark Industries,Corporate,West,Machines 916,Technology,Machines,1,382.94,0.1,PayPal,Retail,344.65,298.69,45.96
2023-12-18,SO-12766,Vehement Capital,Home Office,West,Copiers 442,Technology,Copiers,1,134.52,0.05,Card,Retail,127.79,104.93,22.86
2023-12-18,SO-12758,Hooli,Home Office,East,Paper 585,Office Supplies,Paper,1,382.99,0.05,Wire,Retail,363.84,275.75,88.09
2023-12-18,SO-12759,Pied Piper,Consumer,East,Binders 136,Office Supplies,Binders,2,400.2,0.0,PayPal,Retail,800.4,576.28,224.12
2023-12-18,SO-12761,Wonka LLC,Consumer,Central,Art 548,Office Supplies,Art,1,573.23,0.05,PayPal,Wholesale,544.57,412.73,131.84
2023-12-18,SO-12760,Acme Corp,Corporate,West,Storage 327,Office Supplies,Storage,1,539.06,0.0,Wire,Online,539.06,388.12,150.94
2023-12-19,SO-12768,Tyrell Corp,Corporate,Central,Copiers 506,Technology,Copiers,3,316.43,0.05,Wire,Online,901.83,740.46,161.37
2023-12-20,SO-12782,Aperture Labs,Corporate,West,Binders 308,Office Supplies,Binders,1,274.77,0.0,Card,Online,274.77,197.83,76.94
2023-12-20,SO-12776,Wonka LLC,Home Office,Central,Chairs 110,Furniture,Chairs,1,561.75,0.1,Wire,Retail,505.58,460.64,44.94
2023-12-20,SO-12781,Acme Corp,Home Office,West,Phones 109,Technology,Phones,4,126.2,0.0,Cash,Retail,504.8,393.76,111.04
2023-12-20,SO-12771,Tyrell Corp,Consumer,East,Phones 202,Technology,Phones,1,357.87,0.0,Cash,Wholesale,357.87,279.14,78.73
2023-12-20,SO-12779,Wonka LLC,Consumer,Central,Chairs 883,Furniture,Chairs,1,44.84,0.15,Cash,Wholesale,38.11,36.77,1.34
2023-12-20,SO-12777,Pied Piper,Consumer,East,Chairs 445,Furniture,Chairs,1,100.98,0.0,Wire,Wholesale,100.98,82.8,18.18
2023-12-20,SO-12772,Oscorp,Home Office,East,Binders 245,Office Supplies,Binders,1,583.84,0.0,PayPal,Retail,583.84,420.36,163.48
2023-12-21,SO-12785,Aperture Labs,Home Office,Central,Paper 658,Office Supplies,Paper,1,555.47,0.0,PayPal,Retail,555.47,399.94,155.53
2023-12-21,SO-12790,Aperture Labs,Home Office,West,Accessories 683,Technology,Accessories,1,439.72,0.0,PayPal,Retail,439.72,342.98,96.74
2023-12-21,SO-12789,Wonka LLC,Corporate,South,Accessories 590,Technology,Accessories,1,161.32,0.15,PayPal,Wholesale,137.12,125.83,11.29
2023-12-21,SO-12788,Acme Corp,Home Office,South,Chairs 175,Furniture,Chairs,1,106.71,0.0,Cash,Wholesale,106.71,87.5,19.21
2023-12-22,SO-12797,Vehement Capital,Home Office,South,Copiers 350,Technology,Copiers,1,461.58,0.05,Card,Wholesale,438.5,360.03,78.47
2023-12-22,SO-12793,Wayne Enterprises,Consumer,East,Tables 488,Furniture,Tables,1,214.62,0.2,PayPal,Retail,171.7,175.99,-4.29
2023-12-22,SO-12802,Gringotts,Corporate,South,Machines 147,Technology,Machines,1,152.59,0.15,Wire,Online,129.7,119.02,10.68
2023-12-22,SO-12796,Wayne Enterprises,Consumer,East,Phones 685,Technology,Phones,1,534.64,0.15,Card,Wholesale,454.44,417.02,37.42
2023-12-22,SO-12800,Vehement Capital,Corporate,East,Art 567,Office Supplies,Art,1,182.52,0.1,PayPal,Wholesale,164.27,131.41,32.86
2023-12-22,SO-12792,Oscorp,Corporate,West,Chairs 323,Furniture,Chairs,1,523.22,0.15,Wire,Wholesale,444.74,429.04,15.7
2023-12-22,SO-12795,Tyrell Corp,Home Office,East,Accessories 324,Technology,Accessories,4,286.96,0.0,Wire,Retail,1147.84,895.32,252.52
2023-12-22,SO-12799,Globex Ltd,Corporate,South,Tables 913,Furniture,Tables,1,148.28,0.05,Wire,Wholesale,140.87,121.59,19.28
2023-12-23,SO-12806,Umbrella Co,Consumer,East,Machines 817,Technology,Machines,1,534.86,0.2,Wire,Online,427.89,417.19,10.7
2023-12-23,SO-12808,Acme Corp,Home Office,Central,Machines 208,Technology,Machines,1,231.48,0.0,Card,Wholesale,231.48,180.55,50.93
2023-12-23,SO-12805,Tyrell Corp,Consumer,West,Chairs 193,Furniture,Chairs,1,12.46,0.0,PayPal,Online,12.46,10.22,2.24
2023-12-23,SO-12804,Cyberdyne,Consumer,West,Furnishings 574,Furniture,Furnishings,1,572.85,0.1,Card,Wholesale,515.57,469.74,45.83
2023-12-23,SO-12803,Oscorp,Consumer,West,Paper 568,Office Supplies,Paper,1,396.45,0.1,PayPal,Retail,356.8,285.44,71.36
2023-12-24,SO-12813,Initech,Consumer,South,Art 439,Office Supplies,Art,4,431.38,0.15,PayPal,Online,1466.69,1242.36,224.33
2023-12-24,SO-12814,Aperture Labs,Home Office,East,Accessories 839,Technology,Accessories,2,368.7,0.0,Cash,Online,737.4,575.18,162.22
2023-12-24,SO-12811,Gringotts,Corporate,East,Binders 825,Office Supplies,Binders,3,274.01,0.15,Card,Retail,698.73,591.87,106.86
2023-12-24,SO-12810,Tyrell Corp,Home Office,Central,Storage 806,Office Supplies,Storage,1,489.27,0.05,Cash,Online,464.81,352.27,112.54
2023-12-24,SO-12816,Initech,Consumer,West,Paper 160,Office Supplies,Paper,1,426.87,0.05,PayPal,Online,405.53,307.35,98.18
2023-12-25,SO-12823,Oscorp,Corporate,Central,Phones 798,Technology,Phones,4,355.96,0.0,Card,Retail,1423.84,1110.6,313.24
2023-12-25,SO-12821,Gringotts,Corporate,South,Tables 812,Furniture,Tables,1,510.1,0.0,Card,Online,510.1,418.28,91.82
2023-12-25,SO-12819,Acme Corp,Home Office,West,Binders 230,Office Supplies,Binders,3,483.16,0.05,Card,Wholesale,1377.01,1043.64,333.37
2023-12-25,SO-12820,Umbrella Co,Corporate,East,Paper 324,Office Supplies,Paper,1,313.66,0.0,Wire,Online,313.66,225.84,87.82
2023-12-25,SO-12822,Wayne Enterprises,Consumer,West,Phones 527,Technology,Phones,2,70.29,0.0,PayPal,Online,140.58,109.66,30.92
2023-12-26,SO-12828,Umbrella Co,Consumer,Central,Storage 501,Office Supplies,Storage,1,311.87,0.0,Wire,Online,311.87,224.55,87.32
2023-12-26,SO-12834,Pied Piper,Home Office,West,Machines 452,Technology,Machines,1,372.32,0.0,Card,Retail,372.32,290.41,81.91
2023-12-26,SO-12830,Acme Corp,Corporate,Central,Art 961,Office Supplies,Art,1,140.73,0.05,Cash,Retail,133.69,101.33,32.36
2023-12-26,SO-12826,Globex Ltd,Home Office,South,Binders 580,Office Supplies,Binders,3,319.5,0.0,PayPal,Retail,958.5,690.12,268.38
2023-12-26,SO-12829,Tyrell Corp,Consumer,East,Machines 598,Technology,Machines,1,560.3,0.05,Card,Wholesale,532.28,437.03,95.25
2023-12-26,SO-12827,Hooli,Consumer,East,Paper 222,Office Supplies,Paper,1,62.07,0.0,Card,Retail,62.07,44.69,17.38
2023-12-27,SO-12842,Aperture Labs,Corporate,East,Paper 330,Office Supplies,Paper,4,450.28,0.0,Wire,Retail,1801.12,1296.8,504.32
2023-12-27,SO-12835,Aperture Labs,Consumer,South,Tables 232,Furniture,Tables,1,148.1,0.0,Wire,Retail,148.1,121.44,26.66
2023-12-27,SO-12838,Aperture Labs,Consumer,West,Binders 646,Office Supplies,Binders,3,344.61,0.1,Cash,Wholesale,930.45,744.36,186.09
2023-12-27,SO-12836,Initech,Consumer,South,Copiers 250,Technology,Copiers,1,445.66,0.15,PayPal,Online,378.81,347.61,31.2
2023-12-27,SO-12837,Pied Piper,Home Office,South,Copiers 770,Technology,Copiers,1,388.55,0.0,PayPal,Retail,388.55,303.07,85.48
2023-12-27,SO-12841,Cyberdyne,Consumer,Central,Copiers 571,Technology,Copiers,4,185.94,0.1,Wire,Retail,669.38,580.12,89.26
2023-12-28,SO-12852,Initech,Consumer,East,Machines 990,Technology,Machines,1,95.25,0.0,PayPal,Online,95.25,74.3,20.95
